algorithm_variant,algorithm,family,stream_mode,alpha,final_f1_star,num_runs,config_epsilon,config_delta,config_target_logical_size,avg_norm_abs_error,avg_relative_error,avg_memory_usage_bytes,avg_logical_size,avg_hh_f1
count_sketch__L_1200,count_sketch,zipf,non-interleaved,8.0,200000,1,,0.01,1200,0.00045889801795697104,70.22218849246717,40148.0,1200.0,0.36
count_sketch__L_1200,count_sketch,zipf,non-interleaved,8.0,500000,1,,0.01,1200,0.00045257770514472485,161.96697918263314,43928.0,1200.0,0.29
count_sketch__L_2400,count_sketch,kosarak,non-interleaved,1.5,50000,1,,0.01,2400,0.0002474046649389115,7.8392240642701925,55996.0,2400.0,0.64
count_sketch__L_2400,count_sketch,kosarak,non-interleaved,1.5,100000,1,,0.01,2400,0.0002449536314388027,14.200600675851462,60804.0,2400.0,0.6
count_sketch__L_2400,count_sketch,kosarak,non-interleaved,1.5,200000,1,,0.01,2400,0.00023968696893481066,26.061336190856768,65824.0,2400.0,0.64
count_sketch__L_2400,count_sketch,kosarak,non-interleaved,1.5,500000,1,,0.01,2400,0.00023989346199291056,57.51202171032763,75848.0,2400.0,0.55
count_sketch__L_2400,count_sketch,kosarak,non-interleaved,2.0,50000,1,,0.01,2400,0.00024861066830165546,7.866002795914063,55968.0,2400.0,0.64
count_sketch__L_2400,count_sketch,kosarak,non-interleaved,2.0,100000,1,,0.01,2400,0.0002410232558139535,14.16861773796854,61016.0,2400.0,0.65
count_sketch__L_2400,count_sketch,kosarak,non-interleaved,2.0,200000,1,,0.01,2400,0.0002435740664751744,26.349487654276555,66132.0,2400.0,0.61
count_sketch__L_2400,count_sketch,kosarak,non-interleaved,2.0,500000,1,,0.01,2400,0.00024000898587933249,57.98033722626738,75876.0,2400.0,0.56
count_sketch__L_2400,count_sketch,kosarak,non-interleaved,3.0,50000,1,,0.01,2400,0.000246420214090117,7.747276934419927,55856.0,2400.0,0.65
count_sketch__L_2400,count_sketch,kosarak,non-interleaved,3.0,100000,1,,0.01,2400,0.0002437430725901699,14.367565009953823,60656.0,2400.0,0.66
count_sketch__L_2400,count_sketch,kosarak,non-interleaved,3.0,200000,1,,0.01,2400,0.00024072508896797154,26.070690340883832,65936.0,2400.0,0.61
count_sketch__L_2400,count_sketch,kosarak,non-interleaved,3.0,500000,1,,0.01,2400,0.00024246193941778127,58.9457838932414,76016.0,2400.0,0.54
count_sketch__L_2400,count_sketch,kosarak,non-interleaved,4.0,50000,1,,0.01,2400,0.00025188897261994473,7.962184783288574,56528.0,2400.0,0.65
count_sketch__L_2400,count_sketch,kosarak,non-interleaved,4.0,100000,1,,0.01,2400,0.0002431248858864342,14.25204984824009,60764.0,2400.0,0.66
count_sketch__L_2400,count_sketch,kosarak,non-interleaved,4.0,200000,1,,0.01,2400,0.0002418036140470508,26.372326444784047,66076.0,2400.0,0.57
count_sketch__L_2400,count_sketch,kosarak,non-interleaved,4.0,500000,1,,0.01,2400,0.00024238109423096018,58.40016823251135,75680.0,2400.0,0.56
count_sketch__L_2400,count_sketch,kosarak,non-interleaved,6.0,50000,1,,0.01,2400,0.00024892777364110205,7.852104659157126,56220.0,2400.0,0.65
count_sketch__L_2400,count_sketch,kosarak,non-interleaved,6.0,100000,1,,0.01,2400,0.0002401516114389469,14.053358537607695,60396.0,2400.0,0.62
count_sketch__L_2400,count_sketch,kosarak,non-interleaved,6.0,200000,1,,0.01,2400,0.00023757910406425257,25.400640315242676,65796.0,2400.0,0.63
count_sketch__L_2400,count_sketch,kosarak,non-interleaved,6.0,500000,1,,0.01,2400,0.00024012717615815875,57.17195542071318,75960.0,2400.0,0.55
count_sketch__L_2400,count_sketch,kosarak,non-interleaved,8.0,50000,1,,0.01,2400,0.00024504310344827584,7.71102027601501,56472.0,2400.0,0.63
count_sketch__L_2400,count_sketch,kosarak,non-interleaved,8.0,100000,1,,0.01,2400,0.00024647134107322425,14.584409594030603,61008.0,2400.0,0.56
count_sketch__L_2400,count_sketch,kosarak,non-interleaved,8.0,200000,1,,0.01,2400,0.00024240349075975359,26.259921393640152,66104.0,2400.0,0.57
count_sketch__L_2400,count_sketch,kosarak,non-interleaved,8.0,500000,1,,0.01,2400,0.00023942631707914725,56.862277053765276,75680.0,2400.0,0.56
count_sketch__L_2400,count_sketch,uniform,non-interleaved,1.5,50000,1,,0.01,2400,8.918031957928802e-05,3.9355081074703344,44600.0,2400.0,0.01
count_sketch__L_2400,count_sketch,uniform,non-interleaved,1.5,100000,1,,0.01,2400,6.3666481818902e-05,4.875474983307115,48932.0,2400.0,0.0
count_sketch__L_2400,count_sketch,uniform,non-interleaved,1.5,200000,1,,0.01,2400,4.650910582634218e-05,5.36828760335399,51740.0,2400.0,0.01
count_sketch__L_2400,count_sketch,uniform,non-interleaved,1.5,500000,1,,0.01,2400,3.374854048395539e-05,4.362962908858397,56920.0,2400.0,0.0
count_sketch__L_2400,count_sketch,uniform,non-interleaved,2.0,50000,1,,0.01,2400,8.923088638440451e-05,3.9278628117913836,44068.0,2400.0,0.01
count_sketch__L_2400,count_sketch,uniform,non-interleaved,2.0,100000,1,,0.01,2400,6.322388626792895e-05,4.842588293430915,48584.0,2400.0,0.01
count_sketch__L_2400,count_sketch,uniform,non-interleaved,2.0,200000,1,,0.01,2400,4.766624654556387e-05,5.498500641194003,51740.0,2400.0,0.0
count_sketch__L_2400,count_sketch,uniform,non-interleaved,2.0,500000,1,,0.01,2400,3.34292730548203e-05,4.29703170569673,56192.0,2400.0,0.0
count_sketch__L_2400,count_sketch,uniform,non-interleaved,3.0,50000,1,,0.01,2400,8.870240276929343e-05,3.8936108565804655,43704.0,2400.0,0.03
count_sketch__L_2400,count_sketch,uniform,non-interleaved,3.0,100000,1,,0.01,2400,6.431580614507444e-05,4.933845158906134,48308.0,2400.0,0.01
count_sketch__L_2400,count_sketch,uniform,non-interleaved,3.0,200000,1,,0.01,2400,4.717073029478196e-05,5.428108244496442,51992.0,2400.0,0.0
count_sketch__L_2400,count_sketch,uniform,non-interleaved,3.0,500000,1,,0.01,2400,3.400978388879382e-05,4.3897587876790825,56920.0,2400.0,0.0
count_sketch__L_2400,count_sketch,uniform,non-interleaved,4.0,50000,1,,0.01,2400,8.943316326530612e-05,3.9320369897959186,43228.0,2400.0,0.02
count_sketch__L_2400,count_sketch,uniform,non-interleaved,4.0,100000,1,,0.01,2400,6.341932938856015e-05,4.878629923922232,49480.0,2400.0,0.02
count_sketch__L_2400,count_sketch,uniform,non-interleaved,4.0,200000,1,,0.01,2400,4.7478823597388336e-05,5.491447866059584,52888.0,2400.0,0.0
count_sketch__L_2400,count_sketch,uniform,non-interleaved,4.0,500000,1,,0.01,2400,3.2930219442682055e-05,4.246052201273103,55716.0,2400.0,0.01
count_sketch__L_2400,count_sketch,uniform,non-interleaved,6.0,50000,1,,0.01,2400,8.57519064565328e-05,3.769065412641925,43172.0,2400.0,0.01
count_sketch__L_2400,count_sketch,uniform,non-interleaved,6.0,100000,1,,0.01,2400,6.333976132142575e-05,4.868736136357649,47936.0,2400.0,0.01
count_sketch__L_2400,count_sketch,uniform,non-interleaved,6.0,200000,1,,0.01,2400,4.621893135418834e-05,5.315063383165277,52272.0,2400.0,0.0
count_sketch__L_2400,count_sketch,uniform,non-interleaved,6.0,500000,1,,0.01,2400,3.259878140893298e-05,4.1890101414154595,55072.0,2400.0,0.0
count_sketch__L_2400,count_sketch,uniform,non-interleaved,8.0,50000,1,,0.01,2400,8.868685844633127e-05,3.899011049357013,44124.0,2400.0,0.01
count_sketch__L_2400,count_sketch,uniform,non-interleaved,8.0,100000,1,,0.01,2400,6.659776041501913e-05,5.124030575125062,49080.0,2400.0,0.02
count_sketch__L_2400,count_sketch,uniform,non-interleaved,8.0,200000,1,,0.01,2400,4.759553458901338e-05,5.48440083772735,53476.0,2400.0,0.03
count_sketch__L_2400,count_sketch,uniform,non-interleaved,8.0,500000,1,,0.01,2400,3.321051837092051e-05,4.276992791945992,56472.0,2400.0,0.01
count_sketch__L_2400,count_sketch,zipf,non-interleaved,1.5,50000,1,,0.01,2400,0.00014736949251126946,6.108449477992803,51908.0,2400.0,0.76
count_sketch__L_2400,count_sketch,zipf,non-interleaved,1.5,100000,1,,0.01,2400,0.00014106803867648365,11.482862240400364,58432.0,2400.0,0.68
count_sketch__L_2400,count_sketch,zipf,non-interleaved,1.5,200000,1,,0.01,2400,0.0001381943290690591,21.636759686845288,63528.0,2400.0,0.64
count_sketch__L_2400,count_sketch,zipf,non-interleaved,1.5,500000,1,,0.01,2400,0.00013901399347389558,50.728954677381736,71256.0,2400.0,0.54
count_sketch__L_2400,count_sketch,zipf,non-interleaved,2.0,50000,1,,0.01,2400,0.00014710166035537432,6.054443432268245,51936.0,2400.0,0.75
count_sketch__L_2400,count_sketch,zipf,non-interleaved,2.0,100000,1,,0.01,2400,0.00013713703966005666,11.151415191661078,57956.0,2400.0,0.72
count_sketch__L_2400,count_sketch,zipf,non-interleaved,2.0,200000,1,,0.01,2400,0.00014076065701994523,22.043551711511636,64284.0,2400.0,0.63
count_sketch__L_2400,count_sketch,zipf,non-interleaved,2.0,500000,1,,0.01,2400,0.00013937241813602016,50.7437871471493,71312.0,2400.0,0.55
count_sketch__L_2400,count_sketch,zipf,non-interleaved,3.0,50000,1,,0.01,2400,0.00014867088607594937,6.182589666175217,51460.0,2400.0,0.76
count_sketch__L_2400,count_sketch,zipf,non-interleaved,3.0,100000,1,,0.01,2400,0.0001395906639554416,11.41913817983018,58768.0,2400.0,0.69
count_sketch__L_2400,count_sketch,zipf,non-interleaved,3.0,200000,1,,0.01,2400,0.00014119905869324474,22.234934778400817,64088.0,2400.0,0.62
count_sketch__L_2400,count_sketch,zipf,non-interleaved,3.0,500000,1,,0.01,2400,0.00013939132082622704,50.65627763639521,71676.0,2400.0,0.55
count_sketch__L_2400,count_sketch,zipf,non-interleaved,4.0,50000,1,,0.01,2400,0.00014337401918047078,5.926554272625437,52272.0,2400.0,0.76
count_sketch__L_2400,count_sketch,zipf,non-interleaved,4.0,100000,1,,0.01,2400,0.00013948675059424244,11.322252658329363,58208.0,2400.0,0.7299999999999999
count_sketch__L_2400,count_sketch,zipf,non-interleaved,4.0,200000,1,,0.01,2400,0.00013966866122357678,21.700048592111813,63864.0,2400.0,0.62
count_sketch__L_2400,count_sketch,zipf,non-interleaved,4.0,500000,1,,0.01,2400,0.00013958590391908977,50.92577948903057,71760.0,2400.0,0.54
count_sketch__L_2400,count_sketch,zipf,non-interleaved,6.0,50000,1,,0.01,2400,0.00014254101931174677,5.8692985160927975,51628.0,2400.0,0.79
count_sketch__L_2400,count_sketch,zipf,non-interleaved,6.0,100000,1,,0.01,2400,0.0001417913611871743,11.52848200412609,58432.0,2400.0,0.69
count_sketch__L_2400,count_sketch,zipf,non-interleaved,6.0,200000,1,,0.01,2400,0.00013901408450704225,21.74315873327024,63892.0,2400.0,0.64
count_sketch__L_2400,count_sketch,zipf,non-interleaved,6.0,500000,1,,0.01,2400,0.0001384479883787027,50.5600840468126,71424.0,2400.0,0.54
count_sketch__L_2400,count_sketch,zipf,non-interleaved,8.0,50000,1,,0.01,2400,0.00014692702394526795,6.093197507213016,52020.0,2400.0,0.76
count_sketch__L_2400,count_sketch,zipf,non-interleaved,8.0,100000,1,,0.01,2400,0.00014276800707026073,11.563886240752431,58068.0,2400.0,0.7
count_sketch__L_2400,count_sketch,zipf,non-interleaved,8.0,200000,1,,0.01,2400,0.0001399373200067762,21.796853879862493,63920.0,2400.0,0.64
count_sketch__L_2400,count_sketch,zipf,non-interleaved,8.0,500000,1,,0.01,2400,0.00013792061346993935,50.24038089435854,71340.0,2400.0,0.57
count_sketch__L_300,count_sketch,kosarak,non-interleaved,1.5,50000,1,,0.01,300,0.0014293767740343084,44.633451174525675,12308.0,300.0,0.13
count_sketch__L_300,count_sketch,kosarak,non-interleaved,1.5,100000,1,,0.01,300,0.0014801964925167568,85.6439961767477,13324.0,300.0,0.11
count_sketch__L_300,count_sketch,kosarak,non-interleaved,1.5,200000,1,,0.01,300,0.0014316338114336211,157.52117810089865,13204.0,300.0,0.10000000000000002
count_sketch__L_300,count_sketch,kosarak,non-interleaved,1.5,500000,1,,0.01,300,0.001455129184718393,354.39623935091345,13260.0,300.0,0.10000000000000002
count_sketch__L_300,count_sketch,kosarak,non-interleaved,2.0,50000,1,,0.01,300,0.0014664524831391784,46.42238620509354,12476.0,300.0,0.13
count_sketch__L_300,count_sketch,kosarak,non-interleaved,2.0,100000,1,,0.01,300,0.0014478050089445438,86.35103326272305,13116.0,300.0,0.12
count_sketch__L_300,count_sketch,kosarak,non-interleaved,2.0,200000,1,,0.01,300,0.00142120947886746,154.89962759577088,13260.0,300.0,0.11
count_sketch__L_300,count_sketch,kosarak,non-interleaved,2.0,500000,1,,0.01,300,0.0014642547644909646,358.29343160917114,13288.0,300.0,0.09
count_sketch__L_300,count_sketch,kosarak,non-interleaved,3.0,50000,1,,0.01,300,0.0014495543938262386,45.655846786631095,12532.0,300.0,0.12
count_sketch__L_300,count_sketch,kosarak,non-interleaved,3.0,100000,1,,0.01,300,0.0014835795402925412,88.22871872379507,13188.0,300.0,0.13
count_sketch__L_300,count_sketch,kosarak,non-interleaved,3.0,200000,1,,0.01,300,0.0014459002874349848,159.91340207925344,13260.0,300.0,0.10000000000000002
count_sketch__L_300,count_sketch,kosarak,non-interleaved,3.0,500000,1,,0.01,300,0.0014538869000786782,356.26115176441385,13344.0,300.0,0.09
count_sketch__L_300,count_sketch,kosarak,non-interleaved,4.0,50000,1,,0.01,300,0.0014752624968600856,46.55641061200486,12336.0,300.0,0.14
count_sketch__L_300,count_sketch,kosarak,non-interleaved,4.0,100000,1,,0.01,300,0.0014300283001643234,84.67100493662097,13040.0,300.0,0.12
count_sketch__L_300,count_sketch,kosarak,non-interleaved,4.0,200000,1,,0.01,300,0.0014570852369587455,161.08301172816076,13260.0,300.0,0.10000000000000002
count_sketch__L_300,count_sketch,kosarak,non-interleaved,4.0,500000,1,,0.01,300,0.0014559714030384272,352.97948352769504,13260.0,300.0,0.10000000000000002
count_sketch__L_300,count_sketch,kosarak,non-interleaved,6.0,50000,1,,0.01,300,0.0014694986348969968,46.402479968720876,12728.0,300.0,0.14
count_sketch__L_300,count_sketch,kosarak,non-interleaved,6.0,100000,1,,0.01,300,0.0014412110758057195,85.34740744638917,13120.0,300.0,0.12
count_sketch__L_300,count_sketch,kosarak,non-interleaved,6.0,200000,1,,0.01,300,0.0014581842415010732,158.79458780745458,13204.0,300.0,0.10000000000000002
count_sketch__L_300,count_sketch,kosarak,non-interleaved,6.0,500000,1,,0.01,300,0.0014433473984459524,347.15074943839863,13288.0,300.0,0.09
count_sketch__L_300,count_sketch,kosarak,non-interleaved,8.0,50000,1,,0.01,300,0.0014298351926977687,45.18326368124845,12448.0,300.0,0.14
count_sketch__L_300,count_sketch,kosarak,non-interleaved,8.0,100000,1,,0.01,300,0.0014317963250754183,85.50821875123962,12920.0,300.0,0.12
count_sketch__L_300,count_sketch,kosarak,non-interleaved,8.0,200000,1,,0.01,300,0.0014231457905544147,154.4226716219562,13176.0,300.0,0.10000000000000002
count_sketch__L_300,count_sketch,kosarak,non-interleaved,8.0,500000,1,,0.01,300,0.0014504721391815731,346.2792162180079,13316.0,300.0,0.09
count_sketch__L_300,count_sketch,uniform,non-interleaved,1.5,50000,1,,0.01,300,0.00023935072815533983,10.543808994066882,10068.0,300.0,0.02
count_sketch__L_300,count_sketch,uniform,non-interleaved,1.5,100000,1,,0.01,300,0.00019620724075101006,15.028835874046997,11196.0,300.0,0.0
count_sketch__L_300,count_sketch,uniform,non-interleaved,1.5,200000,1,,0.01,300,0.00013743170630243362,15.851818115869458,11216.0,300.0,0.0
count_sketch__L_300,count_sketch,uniform,non-interleaved,1.5,500000,1,,0.01,300,9.065539316342554e-05,11.713666968446024,12252.0,300.0,0.0
count_sketch__L_300,count_sketch,uniform,non-interleaved,2.0,50000,1,,0.01,300,0.00026032338308457716,11.461474092124412,10320.0,300.0,0.01
count_sketch__L_300,count_sketch,uniform,non-interleaved,2.0,100000,1,,0.01,300,0.00019151568881993478,14.652983634957325,11072.0,300.0,0.0
count_sketch__L_300,count_sketch,uniform,non-interleaved,2.0,200000,1,,0.01,300,0.00013532931327544143,15.64737243983541,11132.0,300.0,0.0
count_sketch__L_300,count_sketch,uniform,non-interleaved,2.0,500000,1,,0.01,300,8.53866808908928e-05,10.99493467307764,11972.0,300.0,0.01
count_sketch__L_300,count_sketch,uniform,non-interleaved,3.0,50000,1,,0.01,300,0.00025170535532478106,11.040909437996335,10348.0,300.0,0.0
count_sketch__L_300,count_sketch,uniform,non-interleaved,3.0,100000,1,,0.01,300,0.00020618799493189738,15.810030054150262,10808.0,300.0,0.01
count_sketch__L_300,count_sketch,uniform,non-interleaved,3.0,200000,1,,0.01,300,0.0001264693924827706,14.552406068896195,11272.0,300.0,0.0
count_sketch__L_300,count_sketch,uniform,non-interleaved,3.0,500000,1,,0.01,300,9.331498686422338e-05,12.046667501061318,12000.0,300.0,0.0
count_sketch__L_300,count_sketch,uniform,non-interleaved,4.0,50000,1,,0.01,300,0.0002505397959183674,10.973514880952381,10012.0,300.0,0.0
count_sketch__L_300,count_sketch,uniform,non-interleaved,4.0,100000,1,,0.01,300,0.0001835296252465483,14.116740590463667,11024.0,300.0,0.0
count_sketch__L_300,count_sketch,uniform,non-interleaved,4.0,200000,1,,0.01,300,0.00012878569364996821,14.879347485202919,11496.0,300.0,0.0
count_sketch__L_300,count_sketch,uniform,non-interleaved,4.0,500000,1,,0.01,300,9.4076880469702e-05,12.193593975875475,11860.0,300.0,0.0
count_sketch__L_300,count_sketch,uniform,non-interleaved,6.0,50000,1,,0.01,300,0.00024268784951703102,10.665528300288088,10124.0,300.0,0.0
count_sketch__L_300,count_sketch,uniform,non-interleaved,6.0,100000,1,,0.01,300,0.00018260159645933769,14.035881928998581,10768.0,300.0,0.0
count_sketch__L_300,count_sketch,uniform,non-interleaved,6.0,200000,1,,0.01,300,0.00014600165314096784,16.811020503975868,11720.0,300.0,0.0
count_sketch__L_300,count_sketch,uniform,non-interleaved,6.0,500000,1,,0.01,300,8.508633868774863e-05,10.94642619486202,11888.0,300.0,0.0
count_sketch__L_300,count_sketch,uniform,non-interleaved,8.0,50000,1,,0.01,300,0.0002558981117729058,11.260945260121538,10348.0,300.0,0.01
count_sketch__L_300,count_sketch,uniform,non-interleaved,8.0,100000,1,,0.01,300,0.00017988991870433052,13.789042934416674,10652.0,300.0,0.01
count_sketch__L_300,count_sketch,uniform,non-interleaved,8.0,200000,1,,0.01,300,0.0001344559876050736,15.478168104103794,11076.0,300.0,0.0
count_sketch__L_300,count_sketch,uniform,non-interleaved,8.0,500000,1,,0.01,300,8.330600086546106e-05,10.791102950810284,12112.0,300.0,0.0
count_sketch__L_300,count_sketch,zipf,non-interleaved,1.5,50000,1,,0.01,300,0.0017694721535553295,72.13020452966968,12812.0,300.0,0.16
count_sketch__L_300,count_sketch,zipf,non-interleaved,1.5,100000,1,,0.01,300,0.0017564100062095272,139.79661636240957,13036.0,300.0,0.12
count_sketch__L_300,count_sketch,zipf,non-interleaved,1.5,200000,1,,0.01,300,0.0017886177105831532,275.3415117786583,13260.0,300.0,0.11
count_sketch__L_300,count_sketch,zipf,non-interleaved,1.5,500000,1,,0.01,300,0.001802410015060241,652.4226569506443,13288.0,300.0,0.09
count_sketch__L_300,count_sketch,zipf,non-interleaved,2.0,50000,1,,0.01,300,0.001763981939994174,71.99164499872946,12672.0,300.0,0.15
count_sketch__L_300,count_sketch,zipf,non-interleaved,2.0,100000,1,,0.01,300,0.0017619591005665722,139.98584435852234,13064.0,300.0,0.12
count_sketch__L_300,count_sketch,zipf,non-interleaved,2.0,200000,1,,0.01,300,0.0017931381641432481,276.5126026893228,13176.0,300.0,0.11
count_sketch__L_300,count_sketch,zipf,non-interleaved,2.0,500000,1,,0.01,300,0.0018137058564231738,655.6262984266584,13344.0,300.0,0.09
count_sketch__L_300,count_sketch,zipf,non-interleaved,3.0,50000,1,,0.01,300,0.0017226121979286536,69.85261865593725,12728.0,300.0,0.16
count_sketch__L_300,count_sketch,zipf,non-interleaved,3.0,100000,1,,0.01,300,0.0017879559720625938,142.04659397034493,13008.0,300.0,0.14
count_sketch__L_300,count_sketch,zipf,non-interleaved,3.0,200000,1,,0.01,300,0.0018276146179401994,283.20698628454755,13260.0,300.0,0.11
count_sketch__L_300,count_sketch,zipf,non-interleaved,3.0,500000,1,,0.01,300,0.0018101409260312046,650.9116403760373,13344.0,300.0,0.09
count_sketch__L_300,count_sketch,zipf,non-interleaved,4.0,50000,1,,0.01,300,0.0017232606800348736,69.69131567208993,12616.0,300.0,0.15
count_sketch__L_300,count_sketch,zipf,non-interleaved,4.0,100000,1,,0.01,300,0.0017838075534818206,142.7121982662235,13232.0,300.0,0.14
count_sketch__L_300,count_sketch,zipf,non-interleaved,4.0,200000,1,,0.01,300,0.001778642489654401,273.07929423204746,13288.0,300.0,0.11
count_sketch__L_300,count_sketch,zipf,non-interleaved,4.0,500000,1,,0.01,300,0.001817004804045512,654.042840565886,13316.0,300.0,0.09
count_sketch__L_300,count_sketch,zipf,non-interleaved,6.0,50000,1,,0.01,300,0.0017828865979381445,72.3372598968827,12728.0,300.0,0.15
count_sketch__L_300,count_sketch,zipf,non-interleaved,6.0,100000,1,,0.01,300,0.0017939704973058915,143.36568130115225,13064.0,300.0,0.12
count_sketch__L_300,count_sketch,zipf,non-interleaved,6.0,200000,1,,0.01,300,0.001819886433223849,282.2314911479573,13288.0,300.0,0.11
count_sketch__L_300,count_sketch,zipf,non-interleaved,6.0,500000,1,,0.01,300,0.0018283567232994379,660.1029206906746,13344.0,300.0,0.09
count_sketch__L_300,count_sketch,zipf,non-interleaved,8.0,50000,1,,0.01,300,0.0017795496009122007,72.70930041501562,12644.0,300.0,0.15
count_sketch__L_300,count_sketch,zipf,non-interleaved,8.0,100000,1,,0.01,300,0.0017945956694653115,142.26977376633002,13120.0,300.0,0.12
count_sketch__L_300,count_sketch,zipf,non-interleaved,8.0,200000,1,,0.01,300,0.0018162061663560903,277.6921074140277,13260.0,300.0,0.11
count_sketch__L_300,count_sketch,zipf,non-interleaved,8.0,500000,1,,0.01,300,0.0018181022659417329,657.699966034101,13288.0,300.0,0.09
count_sketch__L_600,count_sketch,kosarak,non-interleaved,1.5,50000,1,,0.01,600,0.0007107367641614218,22.309455834810635,19868.0,600.0,0.26
count_sketch__L_600,count_sketch,kosarak,non-interleaved,1.5,100000,1,,0.01,600,0.0007012358828390414,40.25895498020876,21644.0,600.0,0.24
count_sketch__L_600,count_sketch,kosarak,non-interleaved,1.5,200000,1,,0.01,600,0.0006922048127251716,74.71332793731447,22724.0,600.0,0.20999999999999996
count_sketch__L_600,count_sketch,kosarak,non-interleaved,1.5,500000,1,,0.01,600,0.0006954219180779835,167.34833740554916,23900.0,600.0,0.19
count_sketch__L_600,count_sketch,kosarak,non-interleaved,2.0,50000,1,,0.01,600,0.0007102783568362968,22.386618626273975,19700.0,600.0,0.26
count_sketch__L_600,count_sketch,kosarak,non-interleaved,2.0,100000,1,,0.01,600,0.0006980214669051879,41.098984201801755,21772.0,600.0,0.25
count_sketch__L_600,count_sketch,kosarak,non-interleaved,2.0,200000,1,,0.01,600,0.0006945585419231295,74.34046564164449,22556.0,600.0,0.23
count_sketch__L_600,count_sketch,kosarak,non-interleaved,2.0,500000,1,,0.01,600,0.0006922398538560284,165.50935903969528,24012.0,600.0,0.19
count_sketch__L_600,count_sketch,kosarak,non-interleaved,3.0,50000,1,,0.01,600,0.0006959447348767737,21.714307971029044,19644.0,600.0,0.29
count_sketch__L_600,count_sketch,kosarak,non-interleaved,3.0,100000,1,,0.01,600,0.0007065749068774416,40.91219212664859,21256.0,600.0,0.26
count_sketch__L_600,count_sketch,kosarak,non-interleaved,3.0,200000,1,,0.01,600,0.0006961911442649877,75.11750158532395,22892.0,600.0,0.22
count_sketch__L_600,count_sketch,kosarak,non-interleaved,3.0,500000,1,,0.01,600,0.0006933491345397324,166.29991588892327,23788.0,600.0,0.20000000000000004
count_sketch__L_600,count_sketch,kosarak,non-interleaved,4.0,50000,1,,0.01,600,0.0007228409947249435,22.57488984288527,19980.0,600.0,0.26
count_sketch__L_600,count_sketch,kosarak,non-interleaved,4.0,100000,1,,0.01,600,0.0007073151360233704,41.34419308320852,21488.0,600.0,0.24
count_sketch__L_600,count_sketch,kosarak,non-interleaved,4.0,200000,1,,0.01,600,0.0006946389362427549,75.22288427691484,22920.0,600.0,0.20999999999999996
count_sketch__L_600,count_sketch,kosarak,non-interleaved,4.0,500000,1,,0.01,600,0.0006978104458345745,167.3474958003311,23844.0,600.0,0.20000000000000004
count_sketch__L_600,count_sketch,kosarak,non-interleaved,6.0,50000,1,,0.01,600,0.0006886075949367089,21.632366398562397,19980.0,600.0,0.25
count_sketch__L_600,count_sketch,kosarak,non-interleaved,6.0,100000,1,,0.01,600,0.0006970866999546074,40.869290606494815,21232.0,600.0,0.25
count_sketch__L_600,count_sketch,kosarak,non-interleaved,6.0,200000,1,,0.01,600,0.0006956712594336356,74.06719735378503,22920.0,600.0,0.22
count_sketch__L_600,count_sketch,kosarak,non-interleaved,6.0,500000,1,,0.01,600,0.0006819769843611685,160.82376400370617,23900.0,600.0,0.20000000000000004
count_sketch__L_600,count_sketch,kosarak,non-interleaved,8.0,50000,1,,0.01,600,0.0007334660243407708,23.093651576621756,20120.0,600.0,0.28
count_sketch__L_600,count_sketch,kosarak,non-interleaved,8.0,100000,1,,0.01,600,0.0006945817716427461,40.46242159349976,21340.0,600.0,0.24
count_sketch__L_600,count_sketch,kosarak,non-interleaved,8.0,200000,1,,0.01,600,0.0006856433949349761,73.22936786457714,22864.0,600.0,0.22
count_sketch__L_600,count_sketch,kosarak,non-interleaved,8.0,500000,1,,0.01,600,0.0006930941435922568,165.26174935117785,24124.0,600.0,0.20000000000000004
count_sketch__L_600,count_sketch,uniform,non-interleaved,1.5,50000,1,,0.01,600,0.00018608869336569578,8.210786643743258,15724.0,600.0,0.0
count_sketch__L_600,count_sketch,uniform,non-interleaved,1.5,100000,1,,0.01,600,0.00013353339142834508,10.23285184263042,16660.0,600.0,0.0
count_sketch__L_600,count_sketch,uniform,non-interleaved,1.5,200000,1,,0.01,600,8.581074210173565e-05,9.861199883013132,17712.0,600.0,0.0
count_sketch__L_600,count_sketch,uniform,non-interleaved,1.5,500000,1,,0.01,600,6.554752989491484e-05,8.476350923212978,19364.0,600.0,0.01
count_sketch__L_600,count_sketch,uniform,non-interleaved,2.0,50000,1,,0.01,600,0.00018101533150573663,7.969601820827834,15640.0,600.0,0.01
count_sketch__L_600,count_sketch,uniform,non-interleaved,2.0,100000,1,,0.01,600,0.0001319591235791407,10.123860202821591,16564.0,600.0,0.0
count_sketch__L_600,count_sketch,uniform,non-interleaved,2.0,200000,1,,0.01,600,8.251945469051721e-05,9.481826031870838,17460.0,600.0,0.01
count_sketch__L_600,count_sketch,uniform,non-interleaved,2.0,500000,1,,0.01,600,7.013260736103703e-05,9.038200875379898,19616.0,600.0,0.0
count_sketch__L_600,count_sketch,uniform,non-interleaved,3.0,50000,1,,0.01,600,0.00018618204031765426,8.180476651055454,15416.0,600.0,0.02
count_sketch__L_600,count_sketch,uniform,non-interleaved,3.0,100000,1,,0.01,600,0.00012816122901488755,9.808225108225109,17196.0,600.0,0.0
count_sketch__L_600,count_sketch,uniform,non-interleaved,3.0,200000,1,,0.01,600,9.471228354664969e-05,10.938985712137967,18104.0,600.0,0.0
count_sketch__L_600,count_sketch,uniform,non-interleaved,3.0,500000,1,,0.01,600,6.139661992813069e-05,7.919593430476749,19364.0,600.0,0.01
