algorithm,family,stream_mode,alpha,final_f1_star,num_runs,avg_norm_abs_error,avg_relative_error,avg_memory_usage_bytes,avg_logical_size,avg_hh_f1
double_ss,kosarak,non-interleaved,6.0,500000,1,0.0011238543326448313,274.2635540626092,140448.0,1200.0,0.7100000000000001
double_ss,kosarak,non-interleaved,8.0,50000,1,0.0007556186612576065,25.412992646618964,196044.0,1600.0,0.89
double_ss,kosarak,non-interleaved,8.0,100000,1,0.0007695749154401681,47.804040981462215,236532.0,1600.0,0.91
double_ss,kosarak,non-interleaved,8.0,200000,1,0.0007940913757700206,89.45922279519591,236404.0,1600.0,0.89
double_ss,kosarak,non-interleaved,8.0,500000,1,0.0008090138691497182,198.72462166655606,236132.0,1600.0,0.92
double_ss,uniform,non-interleaved,1.5,50000,1,0.006634751719255664,292.6730679443096,32188.0,300.0,0.01
double_ss,uniform,non-interleaved,1.5,100000,1,0.0066541532123900815,510.3444005839681,32684.0,300.0,0.02
double_ss,uniform,non-interleaved,1.5,200000,1,0.006653447271718783,768.5647304175393,36588.0,300.0,0.0
double_ss,uniform,non-interleaved,1.5,500000,1,0.006655935378668922,860.5690012035257,36380.0,300.0,0.0
double_ss,uniform,non-interleaved,2.0,50000,1,0.004954697938877043,218.1518656716418,54768.0,400.0,0.01
double_ss,uniform,non-interleaved,2.0,100000,1,0.004974197194693347,381.91501559383215,55232.0,400.0,0.02
double_ss,uniform,non-interleaved,2.0,200000,1,0.004993426395939087,577.1732679043813,60564.0,400.0,0.01
double_ss,uniform,non-interleaved,2.0,500000,1,0.004987939694648806,643.3656167330515,60388.0,400.0,0.0
double_ss,uniform,non-interleaved,3.0,50000,1,0.0033145433720219914,145.62459699314465,63188.0,600.0,0.01
double_ss,uniform,non-interleaved,3.0,100000,1,0.003314177066835603,254.21945114409402,71964.0,600.0,0.0
double_ss,uniform,non-interleaved,3.0,200000,1,0.0033234122314241034,383.25075322886926,71724.0,600.0,0.0
double_ss,uniform,non-interleaved,3.0,500000,1,0.0033239323180367804,429.1659044291407,71580.0,600.0,0.0
double_ss,uniform,non-interleaved,4.0,50000,1,0.002474509693877551,108.6631768707483,108460.0,800.0,0.02
double_ss,uniform,non-interleaved,4.0,100000,1,0.0024842209072978303,191.24489214489213,120004.0,800.0,0.01
double_ss,uniform,non-interleaved,4.0,200000,1,0.0024834648985959436,287.12423841423754,119764.0,800.0,0.0
double_ss,uniform,non-interleaved,4.0,500000,1,0.0024899292627168996,321.46353568004673,119652.0,800.0,0.0
double_ss,uniform,non-interleaved,6.0,50000,1,0.001634657854600915,71.9460697339434,125280.0,1200.0,0.01
double_ss,uniform,non-interleaved,6.0,100000,1,0.0016541786137674861,127.27054547575769,142364.0,1200.0,0.02
double_ss,uniform,non-interleaved,6.0,200000,1,0.0016534500936394533,190.79913744581236,142124.0,1200.0,0.0
double_ss,uniform,non-interleaved,6.0,500000,1,0.001655932927136311,213.459519814157,142044.0,1200.0,0.01
double_ss,uniform,non-interleaved,8.0,50000,1,0.0012345750855404893,54.44019093482026,215784.0,1600.0,0.0
double_ss,uniform,non-interleaved,8.0,100000,1,0.0012341883086072186,94.8624491243054,238436.0,1600.0,0.0
double_ss,uniform,non-interleaved,8.0,200000,1,0.0012384386670829142,143.20237382096363,238196.0,1600.0,0.0
double_ss,uniform,non-interleaved,8.0,500000,1,0.0012399364993106502,160.26495514478052,238148.0,1600.0,0.0
double_ss,zipf,non-interleaved,1.5,50000,1,0.0032476690417333138,132.6256045821793,28072.0,300.0,0.42999999999999994
double_ss,zipf,non-interleaved,1.5,100000,1,0.0032659850971347468,260.45079820397626,31496.0,300.0,0.49
double_ss,zipf,non-interleaved,1.5,200000,1,0.0032874666334385557,506.52535931510243,31432.0,300.0,0.46
double_ss,zipf,non-interleaved,1.5,500000,1,0.0032984044302208832,1188.6421064821589,34764.0,300.0,0.37
double_ss,zipf,non-interleaved,2.0,50000,1,0.002252519662103117,92.07903432106514,49232.0,400.0,0.52
double_ss,zipf,non-interleaved,2.0,100000,1,0.002259323654390935,180.92541901407765,53880.0,400.0,0.58
double_ss,zipf,non-interleaved,2.0,200000,1,0.0022940938041231354,353.3625420449455,54048.0,400.0,0.49
double_ss,zipf,non-interleaved,2.0,500000,1,0.002301417002518892,829.4902516051826,58612.0,400.0,0.59
double_ss,zipf,non-interleaved,3.0,50000,1,0.0013397008055235902,55.43339938678683,54608.0,600.0,0.72
double_ss,zipf,non-interleaved,3.0,100000,1,0.0013531809742728317,109.11763574189119,61888.0,600.0,0.7
double_ss,zipf,non-interleaved,3.0,200000,1,0.0013767696566998893,213.86143251180866,68860.0,600.0,0.7
double_ss,zipf,non-interleaved,3.0,500000,1,0.0013827749352536165,498.3464657389829,68916.0,600.0,0.69
double_ss,zipf,non-interleaved,4.0,50000,1,0.00090427782621331,37.59741726765909,96136.0,800.0,0.87
double_ss,zipf,non-interleaved,4.0,100000,1,0.0009358781582885817,75.83088994403813,98124.0,800.0,0.85
double_ss,zipf,non-interleaved,4.0,200000,1,0.0009483603623755733,147.22228849640834,116156.0,800.0,0.89
double_ss,zipf,non-interleaved,4.0,500000,1,0.0009577447534766119,346.48778450708676,115960.0,800.0,0.89
double_ss,zipf,non-interleaved,6.0,50000,1,0.0005298446348192245,22.321798780354957,106748.0,1200.0,0.98
double_ss,zipf,non-interleaved,6.0,100000,1,0.0005589877219326914,45.785919366791184,108792.0,1200.0,0.98
double_ss,zipf,non-interleaved,6.0,200000,1,0.000560651895563102,87.72634452346452,136820.0,1200.0,1.0
double_ss,zipf,non-interleaved,6.0,500000,1,0.0005690296848354702,207.11062422055943,137156.0,1200.0,0.99
double_ss,zipf,non-interleaved,8.0,50000,1,0.0003732041049030787,15.975381773846788,190904.0,1600.0,0.99
double_ss,zipf,non-interleaved,8.0,100000,1,0.00037190985417587274,30.711048810268743,193984.0,1600.0,1.0
double_ss,zipf,non-interleaved,8.0,200000,1,0.0003820116889717093,59.803320439832135,231868.0,1600.0,1.0
double_ss,zipf,non-interleaved,8.0,500000,1,0.00039387064332631447,143.9640435368201,231756.0,1600.0,1.0
integrated_sspm,kosarak,non-interleaved,1.5,50000,1,0.00017766506232259657,1.7707076528285326,23710.0,125.0,0.19
integrated_sspm,kosarak,non-interleaved,1.5,100000,1,0.00014019190157010374,1.9517188152628082,23966.0,125.0,0.09
integrated_sspm,kosarak,non-interleaved,1.5,200000,1,0.0001001464890218204,2.045924628968962,24450.0,125.0,0.11
integrated_sspm,kosarak,non-interleaved,1.5,500000,1,7.343274911382434e-05,1.9154033109545736,25046.0,125.0,0.12
integrated_sspm,kosarak,non-interleaved,2.0,50000,1,0.00019584794604537095,2.400950891720997,26554.0,150.0,0.09
integrated_sspm,kosarak,non-interleaved,2.0,100000,1,0.00014140787119856888,2.276331401633761,27230.0,150.0,0.10000000000000002
integrated_sspm,kosarak,non-interleaved,2.0,200000,1,0.00011065654493229381,2.3137113264236313,27434.0,150.0,0.10000000000000002
integrated_sspm,kosarak,non-interleaved,2.0,500000,1,7.924567986570554e-05,2.3334649400332075,28282.0,150.0,0.10000000000000002
integrated_sspm,kosarak,non-interleaved,3.0,50000,1,0.00021655215334826986,2.9023286305960054,41542.0,200.0,0.10000000000000002
integrated_sspm,kosarak,non-interleaved,3.0,100000,1,0.00016477968565458345,2.80963774923832,42386.0,200.0,0.10000000000000002
integrated_sspm,kosarak,non-interleaved,3.0,200000,1,0.00012338283602518477,2.0743806576026813,42982.0,200.0,0.10000000000000002
integrated_sspm,kosarak,non-interleaved,3.0,500000,1,9.205753343823761e-05,2.7743919939301467,43494.0,200.0,0.10000000000000002
integrated_sspm,kosarak,non-interleaved,4.0,50000,1,0.0002659482542074856,3.089518032019445,47098.0,250.0,0.09
integrated_sspm,kosarak,non-interleaved,4.0,100000,1,0.00018787931349278803,3.2946677304716836,48362.0,250.0,0.10000000000000002
integrated_sspm,kosarak,non-interleaved,4.0,200000,1,0.0001386604159563587,2.4527523290789435,49070.0,250.0,0.10000000000000002
integrated_sspm,kosarak,non-interleaved,4.0,500000,1,0.00010216492900407109,3.512804599446679,50170.0,250.0,0.10000000000000002
integrated_sspm,kosarak,non-interleaved,6.0,50000,1,0.0002915115413253909,5.019402519909804,76798.0,350.0,0.10000000000000002
integrated_sspm,kosarak,non-interleaved,6.0,100000,1,0.0002139718565592374,4.35850160143471,78510.0,350.0,0.10000000000000002
integrated_sspm,kosarak,non-interleaved,6.0,200000,1,0.00016615176902305613,3.7241100064475,79554.0,350.0,0.10000000000000002
integrated_sspm,kosarak,non-interleaved,6.0,500000,1,0.00012107189928199076,3.4540940345915905,82110.0,350.0,0.10000000000000002
integrated_sspm,kosarak,non-interleaved,8.0,50000,1,0.0003219903651115619,4.880608288585597,88142.0,450.0,0.10000000000000002
integrated_sspm,kosarak,non-interleaved,8.0,100000,1,0.0002513182192156504,4.59009970123501,90218.0,450.0,0.10000000000000002
integrated_sspm,kosarak,non-interleaved,8.0,200000,1,0.00019338877481177278,5.000871059121685,91486.0,450.0,0.10000000000000002
integrated_sspm,kosarak,non-interleaved,8.0,500000,1,0.00014359705954422936,4.791912883328893,94182.0,450.0,0.10000000000000002
integrated_sspm,uniform,non-interleaved,1.5,50000,1,5.341879045307444e-05,2.136807241100324,22954.0,125.0,0.02
integrated_sspm,uniform,non-interleaved,1.5,100000,1,3.3038421928226255e-05,2.098999822697042,23126.0,125.0,0.03
integrated_sspm,uniform,non-interleaved,1.5,200000,1,2.5379313134114492e-05,2.3803602105983717,23078.0,125.0,0.0
integrated_sspm,uniform,non-interleaved,1.5,500000,1,2.2613681201433347e-05,2.178080977947357,23086.0,125.0,0.0
integrated_sspm,uniform,non-interleaved,2.0,50000,1,5.5637120519849725e-05,2.233287220360781,25574.0,150.0,0.01
integrated_sspm,uniform,non-interleaved,2.0,100000,1,3.7262609631763924e-05,2.4197748788905424,25718.0,150.0,0.02
integrated_sspm,uniform,non-interleaved,2.0,200000,1,2.8272781934021716e-05,2.665788982475499,25698.0,150.0,0.0
integrated_sspm,uniform,non-interleaved,2.0,500000,1,2.5018065438149775e-05,2.6696099094135044,25762.0,150.0,0.0
integrated_sspm,uniform,non-interleaved,3.0,50000,1,6.083078802687844e-05,2.4719761759315824,40002.0,200.0,0.01
integrated_sspm,uniform,non-interleaved,3.0,100000,1,4.042318656952803e-05,2.7308626333016575,40174.0,200.0,0.0
integrated_sspm,uniform,non-interleaved,3.0,200000,1,3.246163201482597e-05,2.993027520152672,40210.0,200.0,0.0
integrated_sspm,uniform,non-interleaved,3.0,500000,1,3.0130673296626976e-05,3.3477807910329775,40274.0,200.0,0.0
integrated_sspm,uniform,non-interleaved,4.0,50000,1,6.398061224489796e-05,2.669058673469388,45222.0,250.0,0.02
integrated_sspm,uniform,non-interleaved,4.0,100000,1,4.716244575936884e-05,3.258819723865878,45394.0,250.0,0.01
integrated_sspm,uniform,non-interleaved,4.0,200000,1,3.766198647945918e-05,3.3875738690923303,45486.0,250.0,0.0
integrated_sspm,uniform,non-interleaved,4.0,500000,1,3.505179411261166e-05,3.976163951308971,45578.0,250.0,0.0
integrated_sspm,uniform,non-interleaved,6.0,50000,1,7.629079816980173e-05,3.0960049144212842,74138.0,350.0,0.01
integrated_sspm,uniform,non-interleaved,6.0,100000,1,5.5538449379593774e-05,3.9069145657156406,74310.0,350.0,0.01
integrated_sspm,uniform,non-interleaved,6.0,200000,1,4.685851194192041e-05,4.651591595459945,74374.0,350.0,0.0
integrated_sspm,uniform,non-interleaved,6.0,500000,1,4.4549755778236574e-05,5.271485881195585,74550.0,350.0,0.0
integrated_sspm,uniform,non-interleaved,8.0,50000,1,7.528272715752124e-05,3.1144911924977823,84502.0,450.0,0.0
integrated_sspm,uniform,non-interleaved,8.0,100000,1,6.526776958846045e-05,4.751134290745369,84758.0,450.0,0.0
integrated_sspm,uniform,non-interleaved,8.0,200000,1,5.866812353301653e-05,6.139415887991975,84794.0,450.0,0.0
integrated_sspm,uniform,non-interleaved,8.0,500000,1,5.4987370306634864e-05,6.696883946175224,85026.0,450.0,0.0
integrated_sspm,zipf,non-interleaved,1.5,50000,1,0.00011458775628907955,2.172397789654486,23474.0,125.0,0.29
integrated_sspm,zipf,non-interleaved,1.5,100000,1,6.528342056240575e-05,1.7108448521812083,23838.0,125.0,0.4000000000000001
integrated_sspm,zipf,non-interleaved,1.5,200000,1,4.200088608295952e-05,2.2064520225303625,24062.0,125.0,0.36
integrated_sspm,zipf,non-interleaved,1.5,500000,1,2.4501317771084336e-05,2.387096031030989,24398.0,125.0,0.27
integrated_sspm,zipf,non-interleaved,2.0,50000,1,0.0001120069909699971,2.2903302713024685,23218.0,150.0,0.23
integrated_sspm,zipf,non-interleaved,2.0,100000,1,6.937234419263457e-05,2.336113241945825,26774.0,150.0,0.25
integrated_sspm,zipf,non-interleaved,2.0,200000,1,4.434130398346276e-05,2.4074955232597004,27250.0,150.0,0.22
integrated_sspm,zipf,non-interleaved,2.0,500000,1,2.497380352644836e-05,2.3863634952870454,27474.0,150.0,0.22
integrated_sspm,zipf,non-interleaved,3.0,50000,1,0.00011615650172612198,2.3059857681824028,36842.0,200.0,0.23
integrated_sspm,zipf,non-interleaved,3.0,100000,1,7.618689771019362e-05,2.6294541639508338,41574.0,200.0,0.23
integrated_sspm,zipf,non-interleaved,3.0,200000,1,4.646954595791805e-05,2.850694456762397,41994.0,200.0,0.24
integrated_sspm,zipf,non-interleaved,3.0,500000,1,2.8739498452403512e-05,3.019682022693772,42442.0,200.0,0.22
integrated_sspm,zipf,non-interleaved,4.0,50000,1,0.00012565533275210694,2.3617387819045303,41146.0,250.0,0.24
integrated_sspm,zipf,non-interleaved,4.0,100000,1,7.693458931243947e-05,2.769598154103431,47558.0,250.0,0.24
integrated_sspm,zipf,non-interleaved,4.0,200000,1,5.356335980315401e-05,3.245366238421365,47950.0,250.0,0.24
integrated_sspm,zipf,non-interleaved,4.0,500000,1,3.0271934260429834e-05,3.170179635780828,48902.0,250.0,0.24
integrated_sspm,zipf,non-interleaved,6.0,50000,1,0.00013647742122840134,3.06954530203383,67942.0,350.0,0.28
integrated_sspm,zipf,non-interleaved,6.0,100000,1,8.753025351117392e-05,3.1594415241806186,76874.0,350.0,0.25
integrated_sspm,zipf,non-interleaved,6.0,200000,1,5.788203529477259e-05,3.4996764012752495,77770.0,350.0,0.26
integrated_sspm,zipf,non-interleaved,6.0,500000,1,3.5292174572096254e-05,4.231863468927106,78806.0,350.0,0.25
integrated_sspm,zipf,non-interleaved,8.0,50000,1,0.00013543044469783354,2.9602189943236006,76522.0,450.0,0.28
integrated_sspm,zipf,non-interleaved,8.0,100000,1,9.386301369863014e-05,3.3877523343625366,87778.0,450.0,0.28
integrated_sspm,zipf,non-interleaved,8.0,200000,1,6.570331469874076e-05,4.274391588242785,89010.0,450.0,0.27
integrated_sspm,zipf,non-interleaved,8.0,500000,1,3.722693987868883e-05,3.8055918483392337,90886.0,450.0,0.27
